 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
52,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,65797.694,830.811,967.010,799.153,1.000,1.166,0.858,1.798,0,1,1037340,829.795,618.232,5820.072,6455.598,-1398.996,0.064,0.219,-1.396,-1.210,-51.398,8.540E12,0.012,7.651E-6,1.496E-7,7.831E-9,-2.507E-16,-1.507E-11,-9.461E-17,4.548,4.204,0.344,50.920
53,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,28214.388,337.470,1007.113,565.155,1.000,1.018,0.982,1.548,0,1,594150,335.138,593.536,3178.258,2945.619,-1355.504,0.079,0.068,-1.411,-1.357,-42.548,4.399E12,0.010,2.097E-5,1.427E-8,2.499E-10,2.302E-19,-4.244E-14,-4.120E-19,4.576,3.887,0.689,59.782
54,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,5596.503,88.151,1040.027,262.866,1.000,1.353,0.739,1.378,0,1,255510,84.552,558.002,444.867,749.952,79.164,0.162,0.099,-1.501,-1.304,76.286,30187033446.328,0.005,1.810E-6,6.363E-9,1.197E-9,5.100E-19,9.772E-13,3.262E-18,3.270,2.843,0.427,51.050
55,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,175236.085,124.470,723.366,2018.632,0.540,2.862,0.349,1.449,0,1,2086410,154.085,864.050,3427.748,52861.230,1679.953,-0.142,0.074,-0.915,-1.422,88.056,5.122E15,0.027,5.640E-4,1.167E-6,1.751E-7,-1.040E-14,-1.585E-9,-7.848E-14,6.345,4.358,1.986,72.680
56,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,14840.035,613.650,1003.329,374.262,1.000,1.012,0.988,1.837,0,1,402390,612.390,596.637,1371.103,1470.736,-645.094,0.023,-0.026,-1.288,-1.312,-47.208,673807463473.145,0.007,1.034E-5,2.291E-10,2.229E-10,4.394E-20,7.057E-13,2.462E-20,4.042,3.333,0.709,61.207
57,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,19596.633,1970.717,986.683,501.394,0.980,1.157,0.864,1.378,0,1,533715,1978.948,612.244,2483.137,1995.820,259.830,-0.078,-0.035,-1.402,-1.557,23.420,270873784330.008,0.008,1.782E-6,3.904E-8,1.399E-9,1.243E-18,-5.384E-13,-1.026E-17,3.962,3.731,0.231,37.724
58,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,8770.049,728.662,1009.004,294.038,1.000,1.243,0.804,1.795,0,1,311865,727.727,585.097,945.831,673.460,-71.629,0.072,0.195,-1.235,-1.337,-13.871,29536195282.731,0.005,9.738E-7,2.293E-8,8.164E-10,2.015E-19,1.023E-14,3.527E-18,3.307,3.030,0.278,42.477
59,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,3849.134,961.335,1017.327,198.984,1.000,1.025,0.976,1.671,0,1,188190,961.056,581.715,371.700,361.450,35.203,-0.032,-0.073,-1.265,-1.402,40.858,952628796.789,0.004,1.429E-7,7.744E-9,1.329E-9,2.033E-18,4.788E-13,3.746E-18,2.776,2.635,0.140,43.782
60,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,16051.514,1015.058,969.280,437.790,1.000,1.055,0.948,1.598,0,1,542640,1019.363,622.913,1354.674,1790.224,-5.904,-0.167,0.096,-1.402,-1.452,-89.224,103016375701.068,0.006,6.447E-7,1.392E-8,8.759E-11,-4.067E-20,2.590E-14,-8.774E-20,3.402,3.201,0.201,43.064
61,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,47127.418,434.322,929.555,678.234,1.000,1.138,0.879,1.749,0,1,844050,439.855,679.184,5142.399,3863.057,-122.972,-0.148,-0.129,-1.312,-1.403,-5.441,1.433E12,0.011,2.382E-6,6.026E-8,1.096E-8,1.882E-16,1.585E-11,-2.096E-16,4.290,4.080,0.210,47.611
62,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,14015.589,663.590,960.200,354.177,1.000,1.181,0.847,1.942,0,1,412335,665.718,638.848,1049.997,1333.547,-287.953,-0.004,-0.051,-1.230,-1.155,-58.107,169909915994.438,0.006,2.424E-6,1.003E-9,9.316E-11,-1.802E-20,-1.450E-13,2.205E-20,3.555,3.157,0.398,48.562
63,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,41861.839,1857.219,915.179,700.428,1.000,1.142,0.875,1.594,0,1,792795,1857.572,682.994,4464.624,3166.094,-316.497,-0.126,-0.219,-1.289,-1.179,-12.994,1.654E12,0.010,3.320E-6,8.851E-8,1.012E-9,8.840E-18,1.567E-12,3.698E-18,4.197,3.921,0.276,38.134
64,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,5442.491,1602.225,971.550,255.940,1.000,1.010,0.990,1.503,0,1,273870,1603.136,631.380,609.542,568.743,-117.961,-0.005,-0.094,-1.546,-1.441,-40.094,15699343388.975,0.004,7.643E-7,3.450E-9,4.078E-10,-2.411E-19,2.997E-13,-4.194E-19,3.052,2.755,0.297,35.789
65,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,11643.015,199.758,957.173,367.576,1.000,1.323,0.756,1.296,0,1,376890,198.888,638.192,1976.614,1096.769,28.836,0.125,0.300,-1.609,-1.525,1.875,293014522413.284,0.008,5.473E-6,9.367E-9,5.671E-9,-4.109E-17,-7.975E-12,4.427E-18,4.072,3.646,0.426,42.055
66,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,22399.178,1421.383,921.988,491.338,1.000,1.095,0.913,1.559,0,1,608685,1424.879,680.536,2441.648,2304.188,-409.012,-0.155,-0.181,-1.439,-1.415,-40.231,418810255229.623,0.008,1.857E-6,4.511E-8,3.112E-9,3.200E-17,2.033E-12,1.833E-17,3.875,3.621,0.255,50.482
67,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,10305.580,1507.264,928.420,349.157,1.000,1.250,0.800,1.449,0,1,401370,1509.174,673.630,846.663,1591.306,-196.097,-0.135,-0.079,-1.556,-1.520,-76.112,284294018757.559,0.006,4.397E-6,6.213E-9,1.039E-10,1.411E-21,-2.077E-13,-8.349E-20,3.711,3.191,0.519,48.356
68,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,47668.461,921.988,862.212,688.080,1.000,1.222,0.818,1.740,0,1,855525,930.011,749.498,3920.681,5459.465,-988.653,-0.173,-0.196,-1.358,-1.357,-63.945,5.371E12,0.011,8.577E-6,7.535E-8,5.096E-9,-9.779E-17,-1.386E-11,2.017E-17,4.476,4.081,0.395,51.165
69,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,20745.133,1287.076,910.639,442.715,1.000,1.082,0.924,1.751,0,1,529890,1287.203,686.946,2277.494,1675.459,-21.122,0.009,-0.032,-1.420,-1.295,-2.007,193002263614.839,0.007,1.297E-6,1.602E-8,1.579E-9,-6.103E-18,1.564E-12,5.083E-18,3.784,3.562,0.222,30.669
70,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,2335.931,1553.420,952.633,156.916,1.000,1.133,0.882,1.477,0,1,126735,1554.991,648.402,226.379,238.913,-11.750,-0.236,-0.262,-1.462,-1.244,-59.037,89895118.981,0.004,4.416E-8,7.063E-9,1.998E-9,-4.643E-18,1.837E-13,5.895E-18,2.637,2.554,0.083,44.139
71,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,24055.514,569.764,879.994,474.191,1.000,1.030,0.971,1.679,0,1,561765,574.163,712.698,2238.697,2339.756,-133.679,-0.094,0.048,-1.313,-1.378,-55.353,45892322188.031,0.008,2.589E-7,5.716E-9,2.343E-10,2.427E-19,-7.010E-14,1.208E-19,3.794,3.704,0.090,23.086
72,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,57746.173,746.444,823.623,782.501,1.000,1.208,0.828,1.672,0,1,970275,744.224,777.045,5167.369,6287.046,1509.490,0.103,0.086,-1.459,-1.324,55.174,1.006E13,0.012,1.101E-5,6.797E-8,2.208E-9,1.870E-17,-6.336E-12,-1.955E-17,4.599,4.182,0.417,52.491
73,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,14838.318,1592.388,886.426,380.024,1.000,1.025,0.975,1.627,0,1,459000,1588.760,705.383,1536.052,1476.247,-73.233,0.179,0.187,-1.447,-1.427,-33.895,11488262730.529,0.007,1.188E-7,1.738E-8,5.154E-10,-1.119E-18,-1.728E-13,1.062E-18,3.468,3.392,0.076,32.848
74,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,11014.948,1072.564,893.235,382.038,0.948,1.314,0.761,1.429,0,1,402645,1066.761,703.864,1462.462,918.937,-292.720,0.226,-0.090,-1.311,-1.492,-23.563,256951654505.238,0.006,3.936E-6,4.181E-9,3.345E-9,9.130E-18,6.510E-12,8.552E-18,3.662,3.158,0.503,50.379
75,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,35496.998,1164.498,842.161,604.032,1.000,1.008,0.992,1.477,0,1,708390,1161.934,760.961,3868.573,3717.445,-123.636,0.108,-0.195,-1.519,-1.323,-29.284,59492842822.319,0.011,1.674E-7,2.595E-8,3.777E-9,-1.447E-17,5.217E-13,-3.447E-17,4.155,4.100,0.055,31.483
76,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,36788.631,1998.335,841.026,642.935,1.000,1.020,0.980,1.462,0,1,759900,2001.625,754.217,3791.738,4283.834,-896.124,-0.155,0.097,-1.415,-1.514,-52.677,2.625E12,0.011,5.982E-6,8.662E-9,1.423E-8,1.488E-16,3.335E-11,5.308E-17,4.389,4.050,0.338,29.893
77,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,8728.826,270.884,878.859,319.929,1.000,1.041,0.960,1.334,0,1,293760,269.160,718.304,1081.991,1018.023,-79.928,0.101,-0.096,-1.467,-1.540,-34.095,8708690627.773,0.007,3.435E-7,1.187E-8,3.347E-9,-2.110E-17,-9.404E-15,1.664E-19,3.631,3.513,0.119,36.527
78,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,12023.177,2095.188,870.914,374.776,1.000,1.071,0.933,1.492,0,1,357255,2101.702,723.119,1227.266,1214.843,134.643,-0.175,0.159,-1.214,-1.422,43.679,25961438257.904,0.007,5.694E-7,3.930E-8,9.071E-10,3.329E-18,6.797E-13,-4.272E-18,3.604,3.444,0.160,50.195
79,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,18659.970,1318.856,836.108,415.476,1.000,1.155,0.866,1.914,0,1,519690,1317.762,762.024,2201.556,1186.441,-467.230,0.060,0.030,-1.310,-1.040,-21.316,989320159380.070,0.007,7.049E-6,6.949E-9,5.575E-10,-9.233E-19,-1.235E-12,5.929E-19,3.878,3.254,0.624,60.466
80,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,52194.328,1630.221,785.412,799.439,1.000,1.130,0.885,1.609,0,1,1088085,1636.450,806.192,6628.872,4753.214,-473.266,0.022,0.144,-1.489,-1.474,-13.389,4.803E12,0.010,3.728E-6,1.075E-8,5.217E-10,9.290E-19,-9.855E-13,8.142E-19,4.311,4.042,0.269,56.080
81,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,33315.650,1838.302,800.545,645.025,1.000,1.100,0.909,1.348,0,1,814215,1836.358,798.033,4615.016,3622.398,200.663,-0.072,-0.016,-1.607,-1.585,11.007,933376512605.295,0.010,1.729E-6,5.193E-9,3.770E-9,9.648E-18,4.428E-12,1.361E-17,4.195,4.006,0.189,34.902
82,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,47984.499,470.263,769.900,692.817,1.000,1.125,0.889,1.701,0,1,893520,474.247,835.432,4161.397,5330.001,308.475,-0.028,-0.084,-1.300,-1.398,76.084,1.560E12,0.011,2.187E-6,6.511E-9,6.303E-9,-3.481E-17,9.206E-12,-2.047E-17,4.277,4.075,0.202,24.915
83,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,60976.400,328.768,734.337,847.207,1.000,1.450,0.690,1.470,0,1,1103640,327.620,864.995,4730.278,9958.469,835.467,-0.003,0.082,-1.563,-1.542,81.138,3.325E13,0.013,2.473E-5,1.039E-9,1.051E-8,-1.956E-17,4.655E-11,2.867E-17,4.872,4.306,0.567,55.418
84,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,17996.978,1503.859,810.381,456.791,1.000,1.101,0.909,1.379,0,1,528360,1496.867,783.788,1752.552,2326.580,-128.255,0.192,0.093,-1.475,-1.497,-77.961,208863284944.235,0.008,1.416E-6,1.981E-8,2.702E-10,1.881E-19,-3.195E-13,-5.961E-19,3.836,3.611,0.224,34.718
85,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,35554.252,634.458,753.632,596.636,1.000,1.449,0.690,1.849,0,1,777495,628.859,852.945,2304.442,4598.718,672.051,0.073,-0.182,-1.396,-1.323,74.818,5.497E12,0.009,1.170E-5,5.397E-8,3.116E-9,-2.279E-17,-6.289E-12,-3.337E-17,4.300,3.715,0.586,57.951
86,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,13140.760,1029.812,809.246,351.271,1.000,1.007,0.993,1.628,0,1,395760,1034.662,787.136,1313.900,1322.560,-240.076,-0.116,0.036,-1.429,-1.408,-45.517,91270474975.455,0.007,1.472E-6,1.142E-8,2.867E-11,1.610E-20,3.455E-14,-3.182E-21,3.657,3.392,0.266,30.505
87,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,5317.679,1419.492,817.948,248.924,1.000,1.256,0.796,1.256,0,1,248880,1420.110,778.195,567.800,870.293,34.742,-0.014,0.113,-1.686,-1.566,83.532,23974555827.136,0.006,1.555E-6,3.485E-9,1.401E-10,9.654E-20,1.747E-13,1.637E-20,3.493,3.176,0.316,41.785
88,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,43164.350,1383.172,718.069,672.346,1.000,1.226,0.816,1.654,0,1,921060,1386.608,879.846,3555.618,5183.429,28.841,-0.030,-0.038,-1.473,-1.458,88.985,2.444E12,0.009,3.127E-6,2.816E-9,1.659E-9,2.640E-18,1.399E-12,-2.427E-18,4.173,3.901,0.272,47.574
89,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,33099.233,2051.301,701.423,624.054,1.000,1.536,0.651,1.422,0,1,705075,2057.069,902.449,2659.634,5481.504,-225.459,-0.209,0.014,-1.570,-1.509,-85.461,5.758E12,0.012,1.643E-5,5.499E-8,7.531E-10,4.691E-18,1.287E-12,-1.217E-18,4.643,4.115,0.529,49.566
90,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,42261.467,1242.812,711.637,666.280,1.000,1.100,0.909,1.626,0,1,899130,1236.458,892.299,4937.069,3817.125,-443.474,-0.042,-0.129,-1.471,-1.483,-19.189,1.835E12,0.010,2.525E-6,6.258E-8,9.394E-10,8.621E-19,-1.472E-12,-7.151E-18,4.182,3.944,0.238,33.699
91,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,42722.355,1066.889,693.478,697.844,1.000,1.104,0.906,1.820,0,1,1028925,1075.659,911.892,3588.052,4686.657,71.116,-0.144,-0.147,-1.383,-1.414,86.312,1.263E12,0.008,1.159E-6,3.908E-8,7.473E-9,-1.202E-16,-7.310E-12,-4.324E-17,3.869,3.675,0.194,62.460
92,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,28104.462,965.496,709.746,534.508,1.000,1.135,0.881,1.484,0,1,592110,963.244,888.051,2720.469,3297.647,-90.441,0.080,0.093,-1.488,-1.435,-81.300,216624394110.542,0.010,1.044E-6,4.943E-9,1.979E-9,-5.295E-18,-9.637E-13,3.208E-18,4.164,4.018,0.145,33.288
93,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,29144.181,184.625,699.909,610.783,0.982,1.248,0.802,1.327,0,1,651015,189.444,899.330,2692.238,4058.053,246.372,0.073,0.001,-1.606,-1.399,80.081,1.373E12,0.010,4.974E-6,4.137E-8,7.956E-9,1.032E-16,-2.404E-12,1.009E-16,4.335,4.020,0.315,46.242
94,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,34036.469,1679.404,679.101,581.883,1.000,1.217,0.822,2.074,0,1,653565,1670.821,912.520,3838.692,2321.797,-1723.429,0.158,0.234,-1.222,-1.044,-33.123,9.269E12,0.009,3.320E-5,4.966E-8,4.527E-9,3.311E-17,1.253E-11,-5.925E-17,4.605,3.579,1.026,67.911
95,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,2736.132,1965.421,737.364,169.313,1.000,1.373,0.728,1.374,0,1,150450,1966.032,862.120,432.680,252.335,-14.628,-0.126,-0.058,-1.561,-1.595,-4.607,5022093561.977,0.005,1.475E-6,1.287E-9,1.255E-9,1.224E-18,7.164E-13,1.025E-18,3.208,2.814,0.394,42.923
96,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,48733.943,780.872,656.023,745.277,1.000,1.203,0.831,1.721,0,1,1053660,780.623,946.068,6365.131,3922.933,-843.559,0.043,-0.004,-1.559,-1.431,-17.319,9.283E12,0.010,7.936E-6,2.487E-8,5.439E-9,5.504E-17,1.287E-11,-3.115E-17,4.333,3.905,0.428,52.463
97,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,14256.053,540.254,690.073,362.079,1.000,1.107,0.904,1.753,0,1,391170,539.341,907.752,1465.430,1168.721,-326.075,0.011,0.044,-1.295,-1.370,-32.768,200801934920.743,0.007,3.355E-6,2.399E-9,2.167E-10,-2.959E-20,3.940E-13,-1.535E-19,3.779,3.376,0.403,49.543
98,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,16273.656,1513.696,688.559,439.164,1.000,1.230,0.813,1.465,0,1,465885,1513.375,913.867,2105.870,1416.601,79.295,0.111,-0.078,-1.454,-1.448,6.479,233055364553.135,0.008,2.305E-6,5.085E-8,2.130E-9,-2.133E-17,-2.950E-12,6.015E-18,3.863,3.569,0.294,37.163
99,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,37945.146,1916.995,640.133,659.012,1.000,1.044,0.958,1.391,0,1,769845,1911.211,958.036,4488.474,4428.975,49.615,0.048,-0.064,-1.632,-1.552,29.527,10305848626.772,0.012,2.259E-8,8.594E-9,2.570E-10,-2.763E-19,-3.849E-14,-2.637E-19,4.233,4.214,0.019,45.176
100,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,63040.951,1733.883,580.735,817.675,1.000,1.318,0.759,1.475,0,1,957270,1732.383,1012.414,5853.751,9627.401,-1934.108,0.022,0.053,-1.531,-1.514,-67.146,2.796E13,0.016,3.187E-5,4.184E-8,6.420E-10,-2.611E-18,1.267E-12,-2.062E-18,5.127,4.602,0.526,51.049
101,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,16719.086,590.194,638.242,393.188,1.000,1.185,0.844,1.873,0,1,435540,587.784,960.207,1805.735,1158.317,-520.342,0.065,0.010,-1.253,-1.167,-29.057,654256994098.083,0.007,7.919E-6,4.937E-9,1.172E-10,-6.284E-20,-2.406E-13,6.321E-20,3.946,3.311,0.635,58.079
102,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,21641.718,479.343,615.920,453.859,1.000,1.058,0.945,1.794,0,1,593895,480.519,978.902,2049.763,2067.446,644.143,0.012,0.259,-1.496,-1.218,45.393,985861830945.782,0.007,4.706E-6,2.913E-9,5.522E-9,1.688E-17,6.731E-12,-1.434E-17,3.866,3.399,0.467,50.547
103,MAX_File_131_09-20-18_DYM_3_6_SenN_Chat-g_CGRP-r_CalbD28-m_Hu-b_PC...3_20x_z2.lif - TileScan_001_Merging002_ProjMax001_AdjustClr001-watershed-lines.tif,37228.908,932.582,564.846,641.054,1.000,1.284,0.779,1.757,0,1,813195,946.579,1028.777,3008.202,4516.066,1244.673,-0.305,0.163,-1.346,-1.346,60.602,6.888E12,0.009,1.281E-5,8.294E-8,1.127E-9,-8.228E-18,-4.035E-12,7.152E-18,4.362,3.773,0.589,60.594
